lsoa11cd,pop_adjusted_beds
E01001282,0.132382919
E01001283,0.129919279
E01001284,0.137522477
E01001285,0.184664476
E01001286,0.194444594
E01001287,0.224527391
E01001288,0.213603979
E01001289,0.199391394
E01001290,0.15629109
E01001291,0.182248485
E01001292,0.133551246
E01001293,0.179384704
E01001294,0.117695992
E01001295,0.153428469
E01001296,0.162495008
E01001297,0.155535959
E01001298,0.114039165
E01001299,0.122106427
E01001300,0.223442651
E01001301,0.195074982
E01001302,0.194469816
E01001303,0.188069404
E01001304,0.204874291
E01001305,0.148770024
E01001306,0.164908838
E01001307,0.131585897
E01001308,0.091246492
E01001309,0.167465289
E01001310,0.155276285
E01001311,0.135603452
E01001312,0.120762973
E01001313,0.134285474
E01001314,0.147207721
E01001315,0.211779179
E01001316,0.210313113
E01001317,0.179957547
E01001318,0.152675465
E01001319,0.177120215
E01001320,0.218117429
E01001321,0.109161464
E01001322,0.137960247
E01001323,0.166125481
E01001324,0.204347906
E01001325,0.129281656
E01001326,0.151625689
E01001327,0.152393746
E01001328,0.171790173
E01001329,0.144233321
E01001330,0.214227738
E01001331,0.295152129
E01001332,0.239607975
E01001333,0.125675718
E01001334,0.212795936
E01001335,0.104178716
E01001336,0.12710354
E01001337,0.294504031
E01001338,0.149121904
E01001339,0.223239367
E01001340,0.199725352
E01001341,0.16615005
E01001342,0.157817769
E01001343,0.118309942
E01001344,0.124115329
E01001345,0.15436595
E01001346,0.11589286
E01001347,0.127314229
E01001348,0.152971266
E01001349,0.186183192
E01001350,0.162959349
E01001351,0.162352002
E01001352,0.223327498
E01001353,0.2253013
E01001354,0.115726488
E01001355,0.178848069
E01001356,0.208673782
E01001357,0.349411703
E01001358,0.272965364
E01001359,0.134064811
E01001360,0.105819944
E01001361,0.173051334
E01001362,0.147078753
E01001363,0.155198157
E01001364,0.150965991
E01001365,0.120965412
E01001366,0.184102425
E01001367,0.189662394
E01001368,0.137475475
E01001369,0.150127313
E01001370,0.163608402
E01001371,0.155168981
E01001372,0.189559112
E01001373,0.22628752
E01001374,0.195424201
E01001375,0.176588776
E01001376,0.18451012
E01001377,0.128941737
E01001379,0.200843695
E01001380,0.156146146
E01001381,0.173130591
E01001382,0.163330973
E01001383,0.180732008
E01001384,0.221119993
E01001385,0.174402732
E01001386,0.173804795
E01001387,0.1843198
E01001388,0.189695861
E01001389,0.168266568
E01001390,0.15211725
E01001391,0.194571199
E01001392,0.1239461
E01001393,0.179702561
E01001394,0.125487533
E01001395,0.168660282
E01001396,0.126330993
E01001397,0.146790202
E01001398,0.148305368
E01001399,0.109144472
E01001400,0.075082647
E01001401,0.157504264
E01001402,0.104287008
E01001403,0.102330954
E01001404,0.133409635
E01001405,0.063946366
E01001406,0.177183886
E01001407,0.153588175
E01001408,0.151047731
E01001409,0.15912372
E01001410,0.199753555
E01001411,0.122581565
E01001412,0.097640999
E01001413,0.094313517
E01001414,0.113200166
E01001415,0.08201165
E01001416,0.09705335
E01001417,0.076135915
E01001418,0.092905854
E01001419,0.088373265
E01001420,0.123358923
E01001421,0.10403985
E01001422,0.08745367
E01001423,0.127321636
E01001424,0.379193432
E01001425,0.230132489
E01001426,0.205508283
E01001427,0.215867896
E01001428,0.196491485
E01001429,0.107081151
E01001430,0.250492222
E01001431,0.28031282
E01001432,0.201175442
E01001433,0.187505212
E01001434,0.184978794
E01001435,0.164116626
E01001436,0.128222537
E01001437,0.136058668
E01001438,0.163864643
E01001439,0.214726731
E01001440,0.137707609
E01001441,0.205135881
E01001442,0.165203444
E01001444,0.127115288
E01001445,0.162599956
E01001446,0.148982324
E01001447,0.119020917
E01001448,0.175619206
E01001449,0.186157822
E01001450,0.108624825
E01001451,0.097625083
E01001452,0.126321539
E01001453,0.084066882
E01001454,0.088400107
E01001455,0.129110678
E01001456,0.13512346
E01001457,0.09308877
E01001458,0.251147241
E01001459,0.140485173
E01001460,0.265747332
E01001461,0.175630824
E01001462,0.224759003
E01001463,0.156201515
E01001464,0.210576003
E01001465,0.163761022
E01001466,0.203486426
E01001467,0.226099025
E01001468,0.123284114
E01001469,0.129249436
E01001470,0.095790202
E01001471,0.08073449
E01001472,0.110000554
E01001473,0.122344466
E01001474,0.072166336
E01001475,0.080034161
E01001476,0.142571327
E01001477,0.144552847
E01001478,0.161789932
E01001479,0.161242494
E01001480,0.148831996
E01001481,0.136521102
E01001482,0.183292588
E01001483,0.299759453
E01001484,0.213402529
E01001485,0.143886828
E01001486,0.146577607
E01001487,0.165545243
E01001488,0.18311153
E01001489,0.163634274
E01001491,0.181967858
E01001492,0.137109013
E01001493,0.128876169
E01001494,0.127838307
E01001495,0.180718817
E01001496,0.110700366
E01001497,0.142447214
E01001498,0.162448889
E01001499,0.132075396
E01001500,0.149078594
E01001501,0.127533639
E01001502,0.148741515
E01001503,0.11845833
E01001504,0.182378757
E01001505,0.279026709
E01001506,0.251955802
E01001507,0.157308149
E01001508,0.192341688
E01001509,0.178278256
E01001510,0.734701453
E01001511,0.175465182
E01001512,0.136077862
E01001513,0.154403214
E01001514,0.197911313
E01001515,0.27799165
E01001516,0.14941611
E01001517,0.146512377
E01001518,0.141903874
E01001519,0.113534628
E01001520,0.109345863
E01001521,0.116563229
E01001522,0.13509922
E01001523,0.108941195
E01001524,0.156526928
E01001525,0.109310048
E01001526,0.094835958
E01001527,0.114340047
E01001528,0.203602801
E01001529,0.20186929
E01001530,0.16651057
E01001531,0.141642198
E01001532,0.105664513
E01001533,0.098442196
E01001534,0.12220358
E01001535,0.110280226
E01001536,0.101204622
E01001537,0.121390064
E01001538,0.113222801
E01001539,0.123049105
E01001540,0.120195433
E01001541,0.152541213
E01001542,0.14604486
E01001543,0.113524106
E01001544,0.102670606
E01001545,0.205082293
E01001546,0.146770279
E01001547,0.124923857
E01001548,0.173815261
E01001549,0.197665179
E01001550,0.190679852
E01001551,0.123544876
E01001552,0.109935398
E01001553,0.201192263
E01001554,0.283351032
E01001555,0.184685252
E01001556,0.121634519
E01001557,0.17359506
E01001558,0.349820846
E01001559,0.175804545
E01001560,0.154544547
E01001562,0.187380111
E01001563,0.181207302
E01001564,0.142115469
E01001565,0.109107154
E01001566,0.138466712
E01001567,0.111306155
E01001568,0.108493553
E01001569,0.117374219
E01001570,0.155077894
E01001571,0.184565504
E01001572,0.148486661
E01001573,0.152967042
E01001574,0.136735108
E01001575,0.226058378
E01001576,0.142738273
E01001577,0.146498967
E01001578,0.167440089
E01001579,0.158661139
E01001580,0.14490826
E01001581,0.147778382
E01001582,0.145351051
E01001583,0.152577836
E01001584,0.124563296
E01001585,0.222439497
E01001586,0.117793387
E01001587,0.131078244
E01001588,0.105129188
E01001589,0.19078088
E01001590,0.203541253
E01001591,0.196567899
E01001592,0.22075097
E01001593,0.162545974
E01001594,0.192999385
E01001595,0.169562157
E01001596,0.105670549
E01001597,0.119263095
E01001598,0.115479958
E01001599,0.12547769
E01001600,0.136997386
E01001601,0.100599419
E01001602,0.132084928
E01001603,0.138095266
E01001604,0.139841242
E01001605,0.104009291
E01001606,0.14252027
E01001607,0.124885639
E01001608,0.111529569
E01001609,0.092985256
E01001610,0.123479313
E01001611,0.104917828
E01001613,0.105640652
E01001614,0.098872632
E01001615,0.130027041
E01001617,0.084328314
E01001618,0.106189197
E01001619,0.139172959
E01001620,0.182168801
E01001621,0.133208413
E01001623,0.204771992
E01001624,0.142061019
E01001625,0.138615722
E01001629,0.175239971
E01001631,0.253477074
E01001632,0.200186132
E01001633,0.237396859
E01001634,0.169138831
E01001635,0.25946928
E01001636,0.145852628
E01001637,0.167515735
E01001638,0.179869639
E01001640,0.206217878
E01001641,0.204650394
E01001642,0.126560176
E01001644,0.234286844
E01001645,0.143201262
E01001646,0.195374977
E01001647,0.156725212
E01001648,0.1572666
E01001649,0.19547683
E01001650,0.154423501
E01001651,0.198033871
E01001652,0.134572935
E01001653,0.189268198
E01001654,0.163408251
E01001655,0.239040574
E01001656,0.155686251
E01001657,0.146829847
E01001658,0.132019941
E01001659,0.143035382
E01001660,0.189546024
E01001661,0.147206162
E01001662,0.165448799
E01001664,0.17956106
E01001665,0.243609497
E01001666,0.28107156
E01001667,0.16501488
E01001668,0.122970809
E01001669,0.133639714
E01001671,0.159536559
E01001672,0.179565164
E01001673,0.105304768
E01001674,0.13678365
E01001675,0.139147288
E01001676,0.17507658
E01001677,0.143572313
E01001678,0.132079453
E01001679,0.190384409
E01001680,0.100346253
E01001681,0.219075246
E01001682,0.14574823
E01001683,0.176350344
E01001684,0.142251138
E01001685,0.129329305
E01001686,0.214911471
E01001687,0.234635414
E01001688,0.250549403
E01001690,0.14241922
E01001692,0.239682678
E01001693,0.275561237
E01001694,0.186167412
E01001695,0.212398277
E01001696,0.376720502
E01001697,0.22998961
E01001698,0.23897484
E01001699,0.706110917
E01001700,0.20128059
E01001701,0.270844035
E01001702,0.323464805
E01001703,0.275976099
E01001704,0.130159569
E01001705,0.271692398
E01001706,0.35822021
E01001708,0.14583233
E01001709,0.386621846
E01001710,0.262180141
E01001711,0.428083662
E01001712,0.237224
E01001713,0.313077715
E01001714,0.239770246
E01001715,0.460520594
E01001716,0.285002022
E01001717,0.289159853
E01001718,0.366003246
E01001719,0.241690212
E01001720,0.423986291
E01001722,0.171888439
E01001723,0.298055646
E01001724,0.274214142
E01001725,0.267628047
E01001726,0.553378494
E01001727,0.269277446
E01001728,0.222677562
E01001729,0.247216632
E01001730,0.199191229
E01001731,0.229242315
E01001732,0.258363358
E01001733,0.282088871
E01001734,0.209183363
E01001735,0.172514026
E01001736,0.335485671
E01001737,0.330856869
E01001738,0.262595248
E01001739,0.190075655
E01001740,0.228340747
E01001741,0.247843474
E01001742,0.218411951
E01001744,0.192424421
E01001745,0.306084576
E01001746,0.332617373
E01001747,0.21608215
E01001748,0.194897081
E01001749,0.332236262
E01001750,0.256110249
E01001751,0.227109243
E01001752,0.23447991
E01001753,0.299026489
E01001754,0.181799535
E01001755,0.32433037
E01001756,0.219738249
E01001757,0.193730315
E01001758,0.178797096
E01001759,0.167284276
E01001760,0.214954412
E01001761,0.171671345
E01001762,0.283026695
E01001763,0.168061909
E01001764,0.213115249
E01001765,0.168753574
E01001767,0.259400652
E01001768,0.218070183
E01001769,0.385911854
E01001770,0.214559594
E01001772,0.290602063
E01001773,0.273853839
E01001774,0.414071827
E01001775,0.264388493
E01001776,0.222954703
E01001777,0.397519142
E01001779,0.333853655
E01001780,0.231155861
E01001781,0.294228326
E01001782,0.180962516
E01001783,0.303782855
E01001784,0.241966196
E01001785,0.211945447
E01001786,0.178203184
E01001787,0.131525577
E01001788,0.181116285
E01001789,0.222640885
E01001790,0.293174475
E01001791,0.27252267
E01001792,0.180090615
E01001793,0.202620574
E01001794,0.13504129
E01001795,0.344785508
E01001796,0.30600119
E01001798,0.205665092
E01001799,0.28596516
E01001800,0.226559518
E01001801,0.180736181
E01001802,0.188064807
E01001803,0.198300749
E01001804,0.210162205
E01001805,0.320726066
E01001806,0.212671546
E01001807,0.26815206
E01001808,0.261353729
E01001809,0.175657489
E01001811,0.248042773
E01001812,0.241337001
E01001813,0.201621056
E01001814,0.328833928
E01001815,0.188000721
E01001816,0.180782766
E01001819,0.121435847
E01001820,0.256239671
E01001821,0.239240494
E01001822,0.224914382
E01001823,0.220445993
E01001824,0.20544366
E01001825,0.232626764
E01001826,0.366585265
E01001827,0.187297845
E01001828,0.175661157
E01001829,0.184790939
E01001830,0.180061623
E01001831,0.212801527
E01001832,0.2938188
E01001833,0.221979212
E01001834,0.279909989
E01001835,0.398576676
E01001836,0.192608642
E01001837,0.307991983
E01001838,0.226669365
E01001839,0.463898922
E01001840,0.198482041
E01001841,0.177508875
E01001842,0.3484184
E01001843,0.293732744
E01001844,0.220089998
E01001845,0.202473295
E01001846,0.169740128
E01001847,0.339072316
E01001848,0.205478013
E01001849,0.399599923
E01001850,0.249782225
E01001851,0.243570524
E01001852,0.22389531
E01001853,0.339644064
E01001854,0.198382605
E01001855,0.281296116
E01001856,0.286054198
E01001857,0.224274976
E01001858,0.193521089
E01001859,0.239246493
E01001860,0.258105886
E01001861,0.232755887
E01001862,0.228125382
E01001863,0.236558551
E01001864,0.228301304
E01001865,0.239683869
E01001866,0.181517753
E01001867,0.143623364
E01001868,0.23022624
E01001869,0.181166726
E01001870,0.276207202
E01001871,0.166307382
E01001872,0.261042242
E01001873,0.242831447
E01001874,0.179908375
E01001875,0.174941292
E01001876,0.223899467
E01001877,0.309930484
E01001878,0.187058188
E01001879,0.273332218
E01001880,0.195201983
E01001881,0.223107961
E01001882,0.310251823
E01001883,0.19161203
E01001884,0.155816497
E01001885,0.21658768
E01001886,0.260082503
E01001887,0.183556323
E01001888,0.189359919
E01001889,0.295155164
E01001890,0.342739035
E01001891,0.177726254
E01001892,0.347869381
E01001893,0.275285405
E01001894,0.275800177
E01001895,0.284121838
E01001896,0.197921068
E01001897,0.283595236
E01001898,0.197617135
E01001899,0.187166529
E01001900,0.192635177
E01001901,0.274651005
E01001902,0.253939538
E01001903,0.297221556
E01001904,0.282598034
E01001905,0.197719
E01001906,0.326500949
E01001907,0.279365673
E01001908,0.300910567
E01001909,0.205341502
E01001910,0.276206267
E01001911,0.263995705
E01001912,0.29058117
E01001913,0.426710452
E01001914,0.366238228
E01001915,0.194363774
E01001916,0.096952063
E01001917,0.154286889
E01001918,0.262448063
E01001919,0.158405296
E01001920,0.181668568
E01001921,0.242433142
E01001922,0.232520337
E01001923,0.193215399
E01001924,0.308599333
E01001925,0.216616832
E01001926,0.192976132
E01001927,0.144468829
E01001928,0.194789937
E01001929,0.230169563
E01001930,0.086212447
E01001931,0.452639347
E01001932,0.26246671
E01001933,0.210333397
E01001934,0.184592365
E01001935,0.192383636
E01001937,0.195991792
E01001938,0.240806734
E01001939,0.111185852
E01001940,0.185256326
E01001941,0.461079957
E01001942,0.219865593
E01001943,0.246692659
E01001944,0.190964841
E01001945,0.205634004
E01001946,0.229105873
E01001947,0.275249103
E01001948,0.203177892
E01001949,0.332511345
E01001950,0.316057205
E01001951,0.284417494
E01001952,0.317894738
E01001953,0.326013125
E01001954,0.201714239
E01001955,0.20532641
E01001956,0.156569151
E01001957,0.220732314
E01001958,0.295997479
E01001959,0.169243784
E01001960,0.325718894
E01001961,0.318319678
E01001962,0.151343192
E01001963,0.141035171
E01001964,0.201057533
E01001965,0.197324697
E01001966,0.121880697
E01001967,0.124374331
E01001968,0.159043131
E01001969,0.134541934
E01001970,0.235997491
E01001971,0.184933256
E01001972,0.150563478
E01001973,0.097598708
E01001974,0.14769424
E01001975,0.204305632
E01001976,0.193976138
E01001977,0.215222459
E01001978,0.171344715
E01001979,0.172880927
E01001980,0.197124542
E01001981,0.18334853
E01001982,0.183477016
E01001983,0.225642652
E01001984,0.138600025
E01001985,0.168163235
E01001986,0.200116252
E01001987,0.143108239
E01001988,0.167535858
E01001989,0.13465869
E01001990,0.189303543
E01001991,0.193504199
E01001992,0.101360933
E01001993,0.112070708
E01001994,0.102831821
E01001995,0.171436609
E01001996,0.173442249
E01001997,0.254986956
E01001998,0.176291743
E01001999,0.171078722
E01002000,0.248982777
E01002001,0.275583669
E01002002,0.218201802
E01002003,0.206341203
E01002004,0.164197586
E01002005,0.30662008
E01002006,0.217753111
E01002007,0.140102188
E01002008,0.1118381
E01002009,0.141058901
E01002010,0.100827231
E01002011,0.166160212
E01002013,0.190028434
E01002014,0.188832052
